Status Kahwin,Pendidikan Tertinggi,Pekerjaan (1 digit),2 Kereta,3 atau lebih Kereta,Penghawa Dingin,Komputer Riba,Telefon Bimbit,Saluran TV Berbayar,Langganan Internet,Penapis Air,Pemilikan Kediaman,Status Pemilikan,Bilangan Isi Rumah dalam Kediaman,Jumlah Pendapatan Isi Rumah,Gaji,cluster_label
2,30,0,0,0,0,0,1,0,0,0,1,1,1,6967,0,0
1,10,0,0,0,0,0,1,0,0,0,1,1,1,6967,0,0
0,10,0,0,0,0,0,1,0,0,0,1,1,1,6967,0,0
0,90,0,0,0,0,0,1,0,0,0,1,1,1,6967,0,0
3,90,0,0,0,0,0,1,0,0,1,1,1,2,1662,0,1
2,30,8,0,0,0,0,1,0,0,1,1,1,2,1662,1662,1
2,40,0,0,0,0,0,1,0,0,1,1,1,2,1662,0,1
1,20,0,0,0,0,0,1,0,0,1,1,1,2,1662,0,1
1,20,0,0,0,0,0,1,0,0,1,1,1,2,1662,0,1
1,10,0,0,0,0,0,1,0,0,1,1,1,2,1662,0,1
0,10,0,0,0,0,0,1,0,0,1,1,1,2,1662,0,1
0,0,0,0,0,0,0,1,0,0,1,1,1,2,1662,0,1
0,90,0,0,0,0,0,1,0,0,1,1,1,2,1662,0,1
1,90,0,0,0,0,0,1,0,0,1,1,1,2,1662,0,1
2,30,8,0,0,0,0,1,0,0,0,1,1,2,3324,1662,2
2,30,8,0,0,0,0,1,0,0,0,1,1,2,3324,1662,2
0,0,0,0,0,0,0,1,0,0,0,1,1,2,3324,0,2
0,90,0,0,0,0,0,1,0,0,0,1,1,2,3324,0,2
0,90,0,0,0,0,0,1,0,0,0,1,1,2,3324,0,2
1,10,0,0,0,0,1,1,1,0,0,1,1,1,4776,0,2
1,10,0,0,0,0,1,1,1,0,0,1,1,1,4776,0,2
0,0,0,0,0,0,1,1,1,0,0,1,1,1,4776,0,2
3,90,0,0,0,0,0,1,0,0,0,1,1,1,1692,0,1
3,90,0,0,0,0,0,1,0,0,0,1,1,1,1692,0,1
1,30,7,0,0,0,0,1,0,0,0,1,1,1,1692,1692,1
2,20,0,1,0,1,0,1,1,0,1,1,1,1,8223,0,0
1,30,9,1,0,1,0,1,1,0,1,1,1,1,8223,1256,0
1,30,0,1,0,1,0,1,1,0,1,1,1,1,8223,0,0
2,20,8,0,0,0,0,1,1,0,0,1,3,1,2918,1662,2
2,20,9,0,0,0,0,1,1,0,0,1,3,1,2918,1256,2
1,10,0,0,0,0,0,1,1,0,0,1,3,1,2918,0,2
1,10,0,0,0,0,0,1,1,0,0,1,3,1,2918,0,2
1,30,0,0,0,0,0,1,1,0,0,1,3,1,2918,0,2
2,20,9,1,0,1,0,1,0,0,0,1,1,1,1256,1256,1
2,20,0,1,0,1,0,1,0,0,0,1,1,1,1256,0,1
1,30,0,1,0,1,0,1,0,0,0,1,1,1,1256,0,1
1,30,0,1,0,1,0,1,0,0,0,1,1,1,1256,0,1
1,20,0,1,0,1,0,1,0,0,0,1,1,1,1256,0,1
1,10,0,1,0,1,0,1,0,0,0,1,1,1,1256,0,1
0,0,0,1,0,1,0,1,0,0,0,1,1,1,1256,0,1
3,10,0,0,0,0,0,1,1,0,1,1,1,1,8223,0,0
2,10,0,0,0,0,0,1,1,0,1,1,1,1,8223,0,0
2,10,9,0,0,0,0,1,1,0,1,1,1,1,8223,1256,0
1,20,0,0,0,0,0,1,1,0,1,1,1,1,8223,0,0
1,10,0,0,0,0,0,1,1,0,1,1,1,1,8223,0,0
0,90,0,0,0,0,0,1,1,0,1,1,1,1,8223,0,0
3,20,8,0,0,0,0,0,1,0,0,1,1,1,3291,1662,2
1,30,5,0,0,0,0,0,1,0,0,1,1,1,3291,1629,2
2,90,0,0,0,0,0,0,0,0,0,2,1,1,0,0,1
0,10,0,0,0,0,0,0,0,0,0,2,1,1,0,0,1
0,10,0,0,0,0,0,0,0,0,0,2,1,1,0,0,1
0,90,0,0,0,0,0,0,0,0,0,2,1,1,0,0,1
1,20,0,0,0,0,0,0,0,0,0,2,1,1,0,0,1
1,20,0,0,0,0,0,0,0,0,0,2,1,1,0,0,1
2,0,6,0,0,0,0,1,0,0,0,2,1,1,8529,1562,0
0,0,0,0,0,0,0,1,0,0,0,2,1,1,8529,0,0
2,10,0,1,0,0,0,0,1,0,0,1,1,1,3258,0,2
2,10,0,1,0,0,0,0,1,0,0,1,1,1,3258,0,2
1,30,5,1,0,0,0,0,1,0,0,1,1,1,3258,1629,2
1,30,5,1,0,0,0,0,1,0,0,1,1,1,3258,1629,2
1,30,0,1,0,0,0,0,1,0,0,1,1,1,3258,0,2
2,0,0,0,0,0,0,0,0,0,0,9,1,1,0,0,1
1,20,0,0,0,0,0,0,0,0,0,9,1,1,0,0,1
1,10,0,0,0,0,0,0,0,0,0,9,1,1,0,0,1
1,10,0,0,0,0,0,0,0,0,0,9,1,1,0,0,1
2,30,8,0,0,0,0,0,0,0,0,2,1,1,1662,1662,1
2,30,0,0,0,0,0,0,0,0,0,2,1,1,1662,0,1
1,10,0,0,0,0,0,0,0,0,0,2,1,1,1662,0,1
1,10,0,0,0,0,0,0,0,0,0,2,1,1,1662,0,1
1,40,3,0,0,0,0,0,0,0,0,9,4,1,16988,3054,0
1,10,0,0,0,0,0,0,0,0,0,9,4,1,16988,0,0
0,10,0,0,0,0,0,0,0,0,0,9,4,1,16988,0,0
2,30,9,0,0,0,0,1,0,0,0,1,1,1,3365,1256,2
2,30,4,0,0,0,0,1,0,0,0,1,1,1,3365,2109,2
0,0,0,0,0,0,0,1,0,0,0,1,1,1,3365,0,2
0,90,0,0,0,0,0,1,0,0,0,1,1,1,3365,0,2
2,30,7,0,0,0,0,1,0,0,0,1,1,1,1692,1692,1
2,30,0,0,0,0,0,1,0,0,0,1,1,1,1692,0,1
1,30,0,0,0,0,0,1,0,0,0,1,1,1,1692,0,1
0,10,0,0,0,0,0,1,0,0,0,1,1,1,1692,0,1
2,30,8,1,0,0,0,1,0,0,0,2,1,1,3291,1662,2
2,30,5,1,0,0,0,1,0,0,0,2,1,1,3291,1629,2
0,90,0,1,0,0,0,1,0,0,0,2,1,1,3291,0,2
2,30,8,0,0,0,0,0,0,0,0,2,1,1,5836,1662,2
2,10,9,0,0,0,0,1,1,0,1,1,1,1,1256,1256,1
2,10,0,0,0,0,0,1,1,0,1,1,1,1,1256,0,1
1,10,0,0,0,0,0,1,1,0,1,1,1,1,1256,0,1
0,10,0,0,0,0,0,1,1,0,1,1,1,1,1256,0,1
2,40,3,0,0,1,0,1,1,0,0,1,2,1,3054,3054,2
2,30,0,0,0,1,0,1,1,0,0,1,2,1,3054,0,2
0,90,0,0,0,1,0,1,1,0,0,1,2,1,3054,0,2
1,40,0,0,0,1,0,1,1,0,0,1,2,1,3054,0,2
3,10,5,0,0,1,0,1,0,0,1,1,1,1,3258,1629,2
1,30,5,0,0,1,0,1,0,0,1,1,1,1,3258,1629,2
2,20,3,0,0,1,0,1,0,0,1,1,1,1,3054,3054,2
2,30,0,0,0,1,0,1,0,0,1,1,1,1,3054,0,2
2,90,0,0,1,1,0,0,1,0,0,1,1,1,4950,0,2
2,90,0,0,1,1,0,0,1,0,0,1,1,1,4950,0,2
1,70,5,0,1,1,0,0,1,0,0,1,1,1,4950,1629,2
2,20,7,0,1,1,0,0,1,0,0,1,1,1,4950,1692,2
2,30,5,0,1,1,0,0,1,0,0,1,1,1,4950,1629,2
1,30,0,0,1,1,0,0,1,0,0,1,1,1,4950,0,2
0,90,0,0,1,1,0,0,1,0,0,1,1,1,4950,0,2
0,90,0,0,1,1,0,0,1,0,0,1,1,1,4950,0,2
2,30,8,0,0,0,0,1,1,0,0,1,4,1,1662,1662,1
2,20,0,0,0,0,0,1,1,0,0,1,4,1,1662,0,1
1,10,0,0,0,0,0,1,1,0,0,1,4,1,1662,0,1
1,20,0,0,0,0,0,1,1,0,0,1,4,1,1662,0,1
1,10,0,0,0,0,0,1,1,0,0,1,4,1,1662,0,1
2,10,5,0,0,0,0,0,0,0,1,2,4,1,1629,1629,1
2,10,0,0,0,0,0,0,0,0,1,2,4,1,1629,0,1
1,10,0,0,0,0,0,0,0,0,1,2,4,1,1629,0,1
2,30,0,1,0,0,0,1,1,0,0,2,1,1,6405,0,2
3,90,0,1,0,0,0,1,1,0,0,2,1,1,6405,0,2
1,60,5,1,0,0,0,1,1,0,0,2,1,1,6405,1629,2
1,30,0,1,0,0,0,1,1,0,0,2,1,1,6405,0,2
3,90,0,0,0,0,0,1,0,0,0,9,1,1,2109,0,1
4,30,0,0,0,0,0,1,0,0,0,9,1,1,2109,0,1
4,60,4,0,0,0,0,1,0,0,0,9,1,1,2109,2109,1
2,20,8,0,0,0,0,1,0,0,0,2,1,1,1662,1662,1
2,30,0,0,0,0,0,1,0,0,0,2,1,1,1662,0,1
0,90,0,0,0,0,0,1,0,0,0,2,1,1,1662,0,1
2,30,5,1,0,0,0,1,0,0,0,1,1,1,1629,1629,1
2,30,0,1,0,0,0,1,0,0,0,1,1,1,1629,0,1
0,90,0,1,0,0,0,1,0,0,0,1,1,1,1629,0,1
0,90,0,1,0,0,0,1,0,0,0,1,1,1,1629,0,1
4,30,0,0,0,0,0,1,1,0,0,2,1,1,0,0,1
0,0,0,0,0,0,0,1,1,0,0,2,1,1,0,0,1
3,90,0,0,0,0,0,1,1,0,0,2,1,1,0,0,1
2,10,0,0,0,0,0,1,1,0,0,1,1,1,0,0,1
2,10,0,0,0,0,0,1,1,0,0,1,1,1,0,0,1
2,10,9,0,0,0,0,0,0,0,0,1,1,1,4174,1256,2
2,10,0,0,0,0,0,0,0,0,0,1,1,1,4174,0,2
2,20,9,0,0,0,0,0,0,0,0,1,1,1,4174,1256,2
2,20,8,0,0,0,0,0,0,0,0,1,1,1,4174,1662,2
1,10,0,0,0,0,0,0,0,0,0,1,1,1,4174,0,2
1,10,0,0,0,0,0,0,0,0,0,1,1,1,4174,0,2
0,90,0,0,0,0,0,0,0,0,0,1,1,1,4174,0,2
2,90,0,0,0,0,0,0,0,0,0,1,1,1,1256,0,1
2,90,0,0,0,0,0,0,0,0,0,1,1,1,1256,0,1
1,10,9,0,0,0,0,0,0,0,0,1,1,1,1256,1256,1
1,10,0,0,0,0,0,0,0,0,0,1,1,1,1256,0,1
1,10,0,0,0,0,0,0,0,0,0,1,1,1,1256,0,1
2,90,0,0,0,0,0,0,0,0,0,1,1,1,1629,0,1
2,30,5,0,0,0,0,0,0,0,0,1,1,1,1629,1629,1
2,30,0,1,0,1,1,0,1,0,1,1,1,1,4776,0,2
2,90,0,1,0,1,1,0,1,0,1,1,1,1,4776,0,2
0,10,0,0,0,0,0,0,0,0,0,9,1,1,41802,0,0
0,90,0,0,0,0,0,0,0,0,0,9,1,1,41802,0,0
2,10,0,0,0,0,0,1,1,0,0,1,1,1,1692,0,1
2,10,7,0,0,0,0,1,1,0,0,1,1,1,1692,1692,1
1,10,0,0,0,0,0,1,1,0,0,1,1,1,1692,0,1
2,0,0,0,0,0,0,1,0,0,0,9,4,1,0,0,1
2,30,0,0,0,0,0,1,0,0,0,2,3,1,0,0,1
2,30,0,0,0,0,0,1,0,0,0,2,3,1,0,0,1
1,30,0,0,0,0,0,1,0,0,0,2,3,1,0,0,1
1,20,0,0,0,0,0,1,0,0,0,2,3,1,0,0,1
0,0,0,0,0,0,0,1,0,0,0,2,3,1,0,0,1
2,30,7,0,0,1,0,1,0,0,1,2,3,1,1692,1692,1
2,30,0,0,0,1,0,1,0,0,1,2,3,1,1692,0,1
0,10,0,0,0,1,0,1,0,0,1,2,3,1,1692,0,1
0,0,0,0,0,1,0,1,0,0,1,2,3,1,1692,0,1
2,10,8,0,0,0,0,1,0,0,0,2,1,1,4986,1662,2
2,30,8,0,0,0,0,1,0,0,0,2,1,1,4986,1662,2
1,30,0,0,0,0,0,1,0,0,0,2,1,1,4986,0,2
1,30,8,0,0,0,0,1,0,0,0,2,1,1,4986,1662,2
1,20,0,0,0,0,0,1,0,0,0,2,1,1,4986,0,2
0,0,0,0,0,0,0,1,0,0,0,2,1,1,4986,0,2
2,30,3,0,0,0,0,1,0,0,0,2,1,1,3054,3054,2
2,30,0,0,0,0,0,1,0,0,0,2,1,1,3054,0,2
1,30,0,0,0,0,0,1,0,0,0,2,1,1,3054,0,2
0,10,0,0,0,0,0,1,0,0,0,2,1,1,3054,0,2
2,30,9,0,0,0,0,1,0,0,0,1,1,1,2885,1256,2
2,30,5,0,0,0,0,1,0,0,0,1,1,1,2885,1629,2
1,30,0,0,0,0,0,1,0,0,0,1,1,1,2885,0,2
1,20,0,0,0,0,0,1,0,0,0,1,1,1,2885,0,2
1,10,0,0,0,0,0,1,0,0,0,1,1,1,2885,0,2
2,20,0,0,0,0,0,1,0,0,0,1,1,1,2885,0,2
2,30,8,1,0,0,0,1,1,0,1,2,1,1,1662,1662,1
2,30,0,1,0,0,0,1,1,0,1,2,1,1,1662,0,1
1,20,0,1,0,0,0,1,1,0,1,2,1,1,1662,0,1
1,20,0,1,0,0,0,1,1,0,1,2,1,1,1662,0,1
2,10,0,1,0,0,0,1,1,0,1,2,1,1,1662,0,1
2,20,9,0,0,0,0,0,0,0,0,2,1,1,1256,1256,1
2,20,0,0,0,0,0,0,0,0,0,2,1,1,1256,0,1
1,20,0,0,0,0,0,0,0,0,0,2,1,1,1256,0,1
1,20,0,0,0,0,0,0,0,0,0,2,1,1,1256,0,1
0,10,0,0,0,0,0,0,0,0,0,2,1,1,1256,0,1
1,30,3,0,0,0,0,1,1,0,1,2,1,1,3054,3054,2
2,30,9,0,0,0,0,1,0,0,0,2,1,1,1256,1256,1
2,90,0,0,0,0,0,1,0,0,0,2,1,1,1256,0,1
0,10,0,0,0,0,0,1,0,0,0,2,1,1,1256,0,1
0,90,0,0,0,0,0,1,0,0,0,2,1,1,1256,0,1
3,90,5,0,0,0,0,0,0,0,0,1,1,1,4514,1629,2
2,20,5,0,0,0,0,0,0,0,0,1,1,1,4514,1629,2
2,20,9,0,0,0,0,0,0,0,0,1,1,1,4514,1256,2
1,10,0,0,0,0,0,0,0,0,0,1,1,1,4514,0,2
0,90,0,0,0,0,0,0,0,0,0,1,1,1,4514,0,2
2,10,0,0,0,0,0,0,0,0,0,1,1,1,2948,0,2
2,20,9,0,0,0,0,0,0,0,0,1,1,1,2948,1256,2
1,20,7,0,0,0,0,0,0,0,0,1,1,1,2948,1692,2
2,30,9,0,0,0,0,1,1,0,0,2,1,1,8223,1256,0
2,30,0,0,0,0,0,1,1,0,0,2,1,1,8223,0,0
1,90,0,0,0,0,0,1,1,0,0,2,1,1,8223,0,0
1,10,0,0,0,0,0,1,1,0,0,2,1,1,8223,0,0
2,20,0,1,0,1,1,0,1,1,0,2,1,1,6885,0,0
1,20,0,1,0,1,1,0,1,1,0,2,1,1,6885,0,0
1,30,4,1,0,1,1,0,1,1,0,2,1,1,6885,2109,0
2,20,6,0,0,1,1,0,0,0,0,2,1,1,4820,1562,2
2,20,0,0,0,1,1,0,0,0,0,2,1,1,4820,0,2
1,30,5,0,0,1,1,0,0,0,0,2,1,1,4820,1629,2
1,30,5,0,0,1,1,0,0,0,0,2,1,1,4820,1629,2
0,10,0,0,0,1,1,0,0,0,0,2,1,1,4820,0,2
3,30,9,0,0,0,0,1,0,0,0,1,1,1,8223,1256,0
1,30,0,0,0,0,0,1,0,0,0,1,1,1,8223,0,0
0,10,0,0,0,0,0,1,0,0,0,1,1,1,8223,0,0
2,20,8,0,0,0,0,1,0,0,0,1,1,1,4986,1662,2
2,90,0,0,0,0,0,1,0,0,0,1,1,1,4986,0,2
2,30,8,0,0,0,0,1,0,0,0,1,1,1,4986,1662,2
0,0,0,0,0,0,0,1,0,0,0,1,1,1,4986,0,2
0,90,0,0,0,0,0,1,0,0,0,1,1,1,4986,0,2
1,20,8,0,0,0,0,1,0,0,0,1,1,1,4986,1662,2
1,30,0,0,0,0,0,1,0,0,0,1,1,1,4986,0,2
0,0,0,0,0,0,0,1,0,0,0,1,1,1,4986,0,2
2,10,9,0,0,0,0,0,0,0,0,1,1,1,2885,1256,2
2,10,5,0,0,0,0,0,0,0,0,1,1,1,2885,1629,2
2,90,0,0,0,0,0,0,0,0,0,1,1,1,2885,0,2
1,20,0,0,0,0,0,0,0,0,0,1,1,1,2885,0,2
0,10,0,0,0,0,0,0,0,0,0,1,1,1,2885,0,2
2,20,5,0,0,0,0,1,1,0,0,1,1,1,3738,1629,2
1,30,4,0,0,0,0,1,1,0,0,1,1,1,3738,2109,2
1,30,0,0,0,0,0,1,1,0,0,1,1,1,3738,0,2
1,20,0,0,0,0,0,1,1,0,0,1,1,1,3738,0,2
1,20,0,0,0,0,0,1,1,0,0,1,1,1,3738,0,2
0,10,0,0,0,0,0,1,1,0,0,1,1,1,3738,0,2
0,90,0,0,0,0,0,1,1,0,0,1,1,1,3738,0,2
3,90,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1
2,30,0,0,1,1,1,1,1,0,0,1,1,1,6405,0,2
1,30,5,0,1,1,1,1,1,0,0,1,1,1,6405,1629,2
2,10,0,0,0,0,0,0,0,0,0,1,1,1,13934,0,0
2,10,0,0,0,0,0,0,0,0,0,1,1,1,13934,0,0
2,30,0,0,0,0,0,0,0,0,0,1,1,1,13934,0,0
2,0,0,0,0,0,0,1,0,0,0,9,4,1,6967,0,0
2,10,8,0,0,0,0,1,0,0,1,1,1,1,8629,1662,0
2,30,0,0,0,0,0,1,0,0,1,1,1,1,8629,0,0
1,10,0,0,0,0,0,1,0,0,1,1,1,1,8629,0,0
2,30,5,0,0,0,0,1,1,0,0,1,1,1,17672,1629,0
2,30,0,0,0,0,0,1,1,0,0,1,1,1,17672,0,0
1,40,4,0,0,0,0,1,1,0,0,1,1,1,17672,2109,0
1,30,0,0,0,0,0,1,1,0,0,1,1,1,17672,0,0
2,30,8,1,0,0,0,0,0,0,0,2,1,1,3354,1662,2
2,10,0,1,0,0,0,0,0,0,0,2,1,1,3354,0,2
1,30,7,1,0,0,0,0,0,0,0,2,1,1,3354,1692,2
1,20,0,1,0,0,0,0,0,0,0,2,1,1,3354,0,2
3,10,0,1,0,0,0,0,0,0,0,2,1,1,3354,0,2
0,10,0,1,0,0,0,0,0,0,0,2,1,1,3354,0,2
1,20,0,1,0,0,0,0,0,0,0,2,1,1,3354,0,2
1,20,0,1,0,0,0,0,0,0,0,2,1,1,3354,0,2
2,0,0,0,0,0,0,0,0,0,0,9,1,1,0,0,1
0,0,0,0,0,0,0,0,0,0,0,9,1,1,0,0,1
0,0,0,0,0,0,0,0,0,0,0,9,1,1,0,0,1
0,10,0,0,0,0,0,0,0,0,0,9,1,1,0,0,1
2,0,6,0,0,0,0,0,0,0,0,9,1,1,1562,1562,1
0,0,0,0,0,0,0,0,0,0,0,9,1,1,1562,0,1
0,10,0,0,0,0,0,0,0,0,0,9,1,1,1562,0,1
0,10,0,0,0,0,0,0,0,0,0,9,1,1,1562,0,1
0,10,0,0,0,0,0,0,0,0,0,9,1,1,1562,0,1
2,20,9,0,0,0,0,0,0,0,0,1,1,1,2918,1256,2
2,20,0,0,0,0,0,0,0,0,0,1,1,1,2918,0,2
1,90,0,0,0,0,0,0,0,0,0,1,1,1,2918,0,2
1,30,8,0,0,0,0,0,0,0,0,1,1,1,2918,1662,2
2,10,9,0,0,0,0,0,0,0,0,1,1,1,6242,1256,2
2,10,0,0,0,0,0,0,0,0,0,1,1,1,6242,0,2
1,30,8,0,0,0,0,0,0,0,0,1,1,1,6242,1662,2
1,30,8,0,0,0,0,0,0,0,0,1,1,1,6242,1662,2
2,30,0,0,0,0,0,0,0,0,0,1,1,1,6242,0,2
1,20,0,0,0,0,0,0,0,0,0,1,1,1,6242,0,2
1,30,0,0,0,0,0,0,0,0,0,1,1,1,6242,0,2
0,10,0,0,0,0,0,0,0,0,0,1,1,1,6242,0,2
2,30,8,0,0,0,0,0,0,0,0,1,1,1,6242,1662,2
2,0,7,0,0,0,0,0,0,0,0,9,1,1,5076,1692,2
3,0,7,0,0,0,0,0,0,0,0,9,1,1,5076,1692,2
3,0,7,0,0,0,0,0,0,0,0,9,1,1,5076,1692,2
2,30,5,0,0,1,0,1,1,0,1,1,1,1,1629,1629,1
2,30,0,0,0,1,0,1,1,0,1,1,1,1,1629,0,1
0,90,0,0,0,1,0,1,1,0,1,1,1,1,1629,0,1
2,10,9,0,0,0,0,0,0,0,0,1,1,1,2512,1256,2
2,10,0,0,0,0,0,0,0,0,0,1,1,1,2512,0,1
1,40,9,0,0,0,0,0,0,0,0,1,1,1,2512,1256,2
2,30,3,0,0,0,0,0,0,0,0,1,1,1,3054,3054,2
2,30,0,0,0,0,0,0,0,0,0,1,1,1,3054,0,2
0,0,0,0,0,0,0,0,0,0,0,1,1,1,3054,0,2
0,90,0,0,0,0,0,0,0,0,0,1,1,1,3054,0,2
0,90,0,0,0,0,0,0,0,0,0,1,1,1,3054,0,2
2,20,5,0,1,0,0,1,0,0,1,1,1,1,5847,1629,2
2,10,0,0,1,0,0,1,0,0,1,1,1,1,5847,0,2
1,60,4,0,1,0,0,1,0,0,1,1,1,1,5847,2109,2
1,70,4,0,1,0,0,1,0,0,1,1,1,1,5847,2109,2
1,70,0,0,1,0,0,1,0,0,1,1,1,1,5847,0,2
1,60,0,0,1,0,0,1,0,0,1,1,1,1,5847,0,2
2,10,7,0,0,1,0,1,0,0,0,1,1,1,1692,1692,1
2,10,0,0,0,1,0,1,0,0,0,1,1,1,1692,0,1
1,20,0,0,0,1,0,1,0,0,0,1,1,1,1692,0,1
0,10,0,0,0,1,0,1,0,0,0,1,1,1,1692,0,1
2,0,7,0,0,0,0,0,0,0,0,9,1,1,15626,1692,0
3,0,0,0,0,0,0,1,0,0,0,1,1,1,3384,0,2
2,30,7,0,0,0,0,1,0,0,0,1,1,1,3384,1692,2
2,30,7,0,0,0,0,1,0,0,0,1,1,1,3384,1692,2
0,90,0,0,0,0,0,1,0,0,0,1,1,1,3384,0,2
0,90,0,0,0,0,0,1,0,0,0,1,1,1,3384,0,2
2,0,0,0,0,0,0,1,0,0,0,9,1,1,6967,0,0
1,40,0,0,0,0,0,1,0,0,0,9,1,1,6967,0,0
1,40,0,0,0,0,0,1,0,0,0,9,1,1,6967,0,0
2,30,7,0,0,1,0,1,0,0,1,1,1,1,8659,1692,0
0,0,0,0,0,1,0,1,0,0,1,1,1,1,8659,0,0
0,90,0,0,0,1,0,1,0,0,1,1,1,1,8659,0,0
2,20,0,0,0,0,0,1,0,0,1,2,1,1,6967,0,0
1,30,0,0,0,0,0,1,0,0,1,2,1,1,6967,0,0
0,10,0,0,0,0,0,1,0,0,1,2,1,1,6967,0,0
0,90,0,0,0,0,0,1,0,0,1,2,1,1,6967,0,0
0,90,0,0,0,0,0,1,0,0,1,2,1,1,6967,0,0
2,90,0,0,0,0,0,1,0,0,0,1,1,1,0,0,1
2,90,0,0,0,0,0,1,0,0,0,1,1,1,0,0,1
2,40,0,0,0,0,0,1,0,0,0,1,1,1,0,0,1
2,30,0,0,0,0,0,1,0,0,0,1,1,1,0,0,1
1,20,0,0,0,0,0,1,0,0,0,1,1,1,0,0,1
1,10,0,0,0,0,0,1,0,0,0,1,1,1,0,0,1
0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,1
2,90,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1
2,90,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1
1,20,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1
1,20,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1
2,30,8,0,0,1,0,1,1,1,0,1,1,1,1662,1662,1
2,30,0,0,0,1,0,1,1,1,0,1,1,1,1662,0,1
1,20,0,0,0,1,0,1,1,1,0,1,1,1,1662,0,1
1,20,0,0,0,0,0,1,0,0,0,9,1,1,6967,0,0
1,10,0,0,0,0,0,1,0,0,0,9,1,1,6967,0,0
0,10,0,0,0,0,0,1,0,0,0,9,1,1,6967,0,0
0,90,0,0,0,0,0,1,0,0,0,9,1,1,6967,0,0
1,20,3,0,0,1,1,1,0,0,1,2,1,1,3054,3054,2
2,30,5,0,0,1,0,1,1,0,1,2,1,1,8596,1629,0
1,10,0,0,0,1,0,1,1,0,1,2,1,1,8596,0,0
0,10,0,0,0,1,0,1,1,0,1,2,1,1,8596,0,0
2,30,5,0,0,0,0,1,1,0,0,1,1,1,1629,1629,1
2,30,0,0,0,0,0,1,1,0,0,1,1,1,1629,0,1
1,30,0,0,0,0,0,1,1,0,0,1,1,1,1629,0,1
1,20,0,0,0,0,0,1,1,0,0,1,1,1,1629,0,1
0,10,0,0,0,0,0,1,1,0,0,1,1,1,1629,0,1
2,30,6,1,0,1,0,1,1,0,0,1,1,1,6338,1562,2
1,30,0,1,0,1,0,1,1,0,0,1,1,1,6338,0,2
1,20,0,1,0,1,0,1,1,0,0,1,1,1,6338,0,2
1,10,0,1,0,1,0,1,1,0,0,1,1,1,6338,0,2
2,90,0,1,0,1,0,1,1,0,0,1,1,1,6338,0,2
2,40,9,0,0,0,1,1,0,0,0,2,1,1,1256,1256,1
2,40,0,0,0,0,1,1,0,0,0,2,1,1,1256,0,1
0,10,0,0,0,0,1,1,0,0,0,2,1,1,1256,0,1
0,90,0,0,0,0,1,1,0,0,0,2,1,1,1256,0,1
2,30,9,0,0,0,0,1,1,0,0,1,1,1,3365,1256,2
2,30,4,0,0,0,0,1,1,0,0,1,1,1,3365,2109,2
0,0,0,0,0,0,0,1,1,0,0,1,1,1,3365,0,2
0,0,0,0,0,0,0,1,1,0,0,1,1,1,3365,0,2
1,20,0,1,0,0,0,0,0,0,0,1,1,1,13934,0,0
1,10,0,1,0,0,0,0,0,0,0,1,1,1,13934,0,0
2,30,4,0,0,0,0,1,0,0,0,2,1,1,6885,2109,0
1,20,0,0,0,0,0,1,0,0,0,2,1,1,6885,0,0
1,10,0,0,0,0,0,1,0,0,0,2,1,1,6885,0,0
0,0,0,0,0,0,0,1,0,0,0,2,1,1,6885,0,0
2,70,0,0,0,0,0,0,0,0,0,2,1,1,0,0,1
2,70,0,0,0,0,0,0,0,0,0,2,1,1,0,0,1
1,70,0,0,0,0,0,0,0,0,0,2,1,1,0,0,1
2,10,0,0,0,0,0,0,0,0,0,2,3,1,0,0,1
2,10,0,0,0,0,0,0,0,0,0,2,3,1,0,0,1
1,30,0,0,0,0,0,0,0,0,0,2,3,1,0,0,1
2,0,7,0,0,0,0,1,0,0,0,9,3,1,1692,1692,1
0,10,0,0,0,0,0,1,0,0,0,9,3,1,1692,0,1
0,10,0,0,0,0,0,1,0,0,0,9,3,1,1692,0,1
0,0,0,0,0,0,0,1,0,0,0,9,3,1,1692,0,1
0,90,0,0,0,0,0,1,0,0,0,9,3,1,1692,0,1
0,10,0,0,0,0,0,1,0,0,0,9,3,1,1692,0,1
2,0,7,0,0,0,0,1,0,0,0,9,3,1,10351,1692,0
1,0,7,0,0,0,0,1,0,0,0,9,3,1,10351,1692,0
1,30,5,1,0,0,0,1,1,0,1,1,1,1,3258,1629,2
3,90,0,1,0,0,0,1,1,0,1,1,1,1,3258,0,2
2,30,5,1,0,0,0,1,1,0,1,1,1,1,3258,1629,2
2,30,0,1,0,0,0,1,1,0,1,1,1,1,3258,0,2
0,90,0,1,0,0,0,1,1,0,1,1,1,1,3258,0,2
2,20,8,0,0,0,0,1,1,0,0,2,3,1,1662,1662,1
0,90,0,0,0,0,0,1,1,0,0,2,3,1,1662,0,1
0,90,0,0,0,0,0,1,1,0,0,2,3,1,1662,0,1
0,90,0,0,0,0,0,1,1,0,0,2,3,1,1662,0,1
0,90,0,0,0,0,0,1,1,0,0,2,3,1,1662,0,1
0,90,0,0,0,0,0,1,1,0,0,2,3,1,1662,0,1
